age_group,date,J12_J18,NoPCV,pop,A00_A09,A15_A19,A20_A28,A30_49,A50_A64,A65_A69,A70_A74,A75_A79,A80_A89,A90_A99,B00_B09,B15_B19,B20_B24,B25_B34,B35_B49,B50_B64,B65_B83,B85_B89,B90_B94,B95_B98,B99_B99,C00_C97,D00_D09,D10_D36,D37_D48,D50_D53,D55_D59,D60_D64,D65_D69,D70_D77,D80_D89,E00_E07,E10_E14,E15_E16,E20_E35,E40_E46,E50_E64,E65_E68,E70_E90,F00_99,G00_G09,G10_G14,G20_G26,G30_G32,G35_G37,G40_G47,G50_G59,G60_G64,G70_G73,G80_G83,G90_G99,H00_H06,H10_H13,H15_H22,H25_H28,H30_H36,H40_H42,H43_H45,H46_H48,H49_H52,H53_H54,H55_H59,H60_H62,H65_H75,H80_H83,H90_H95,I00_I02,I05_I09,I10_I15,I20_I25,I26_I28,I30_I52,I60_69,I70_I79,I80_I89,I95_I99,J00_J06,J09_J18,J20_J22,J30_J39,J40_J47,J60_J70,J80_J84,J85_J86,J90_J94,J95_J99,K00_K14,K20_K31,K35_K38,K40_K46,K50_K52,K55_K63,K65_K67,K70_K77,K80_K87,K90_K93,L00_L08,L10_L14,L20_L30,L40_L45,L50_L54,L55_L59,L60_L75,L80_L99,M00_M25,M30_M36,M40_M54,M60_M79,M80_M94,M95_M99,N00_N08,N10_N16,N17_N19,N20_N23,N25_N29,N30_N39,N40_N51,N60_N64,N70_N77,N80_N98,N99_N99,O00_99,P00_P04,P05_P08,P10_P15,P20_P29,P35_P39,P50_P61,P70_P74,P75_P78,P80_P83,P90_P96,Q00_Q07,Q10_Q18,Q20_Q28,Q30_Q34,Q35_Q37,Q38_Q45,Q50_Q56,Q60_Q64,Q65_Q79,Q80_Q89,Q90_Q99,R00_R09,R10_R19,R20_R23,R25_R29,R30_R39,R40_R46,R47_R49,R50_R69,R70_R79,R80_R82,R83_R89,R90_R94,R95_R99,S00_S09,S10_S19,S20_S29,S30_S39,S40_S49,S50_S59,S60_S69,S70_S79,S80_S89,S90_S99,T00_T07,T08_T14,T15_T19,T20_T32,T33_T35,T36_T50,T51_T65,T66_T78,T79_T79,T80_T88,T90_T98,V01_X59,X60_X84,X85_Y09,Y10_Y99,Z00_Z13,Z20_Z29,Z30_Z39,Z40_Z54,Z55_Z65,Z70_Z76,Z80_Z99
3-<24mo,10/1/2005,351,2159,15963772.51,325,3,0,218,0,0,0,0,3,0,13,6,17,4,4,18,5,1,0,0,1,69,0,5,4,9,9,22,7,5,3,1,3,1,1,139,0,1,26,0,69,7,0,1,0,6,0,2,4,19,52,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,1,7,68,10,0,0,1,9,354,38,2,29,32,8,1,4,86,2,6,3,1,8,9,9,13,2,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,11,0,3,2,0,0,0,0,0,0,17,5,0,56,19,1,1,2,1,16,69,0,231,26,2,38,0,4,15,23,49,24,0,0,0,0,1,0,2,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,1,18,36,0,0,0,0,0,0,0
3-<24mo,1/1/2006,356,2241,15893799.57,398,6,0,167,1,0,0,0,9,1,8,1,16,0,1,26,9,0,0,0,3,65,0,1,6,7,10,28,7,4,3,0,5,0,2,111,2,0,57,1,54,2,1,2,1,11,4,3,7,15,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,6,67,3,1,0,0,2,357,16,1,25,22,13,3,6,60,0,9,1,2,5,17,4,17,2,4,7,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,5,0,1,5,1,0,0,0,0,0,8,5,0,43,18,4,4,9,0,4,67,0,241,17,3,32,0,4,13,24,50,26,0,0,0,0,0,0,18,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,13,19,0,0,0,0,0,0,0
3-<24mo,4/1/2006,547,2608,15821648.76,442,3,0,189,0,0,0,0,6,0,2,2,17,5,4,21,5,2,0,0,1,65,1,1,5,7,9,28,12,1,6,0,5,0,1,145,3,0,56,1,111,7,0,4,1,20,5,2,4,31,80,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,4,11,82,8,3,3,0,9,553,53,4,46,35,15,15,13,81,0,16,3,0,4,20,6,18,2,6,6,0,0,0,1,0,0,1,0,0,0,0,0,0,7,1,11,0,0,10,0,0,0,0,0,0,9,4,1,90,22,2,7,7,0,8,80,0,284,28,3,52,0,4,14,23,62,27,2,0,0,0,0,0,8,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,19,33,0,0,0,0,0,0,0
3-<24mo,7/1/2006,477,2440,15747383.81,405,2,0,196,1,0,0,0,7,1,19,2,21,5,4,31,3,2,1,0,0,52,0,2,3,7,5,28,4,9,2,0,6,0,1,141,2,0,58,0,108,6,2,0,0,15,7,3,1,23,60,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,9,75,12,1,4,0,9,480,47,2,37,26,24,9,7,56,0,18,1,3,9,23,1,18,3,3,1,2,0,0,0,0,0,1,1,2,0,0,1,0,7,0,7,0,0,9,0,0,0,0,0,0,11,4,0,89,27,2,8,8,3,9,86,0,272,23,2,31,0,5,9,21,51,22,2,0,0,0,0,0,10,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,10,27,0,0,0,0,0,0,0
3-<24mo,10/1/2006,369,2137,15671068.48,298,6,0,178,0,0,0,0,10,2,17,4,19,2,0,26,3,0,0,0,2,57,1,3,2,5,9,27,4,3,8,0,4,1,2,110,1,0,51,1,63,10,0,2,1,22,4,3,3,22,65,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,9,61,10,2,1,0,7,370,21,4,23,22,11,3,4,46,0,11,1,1,7,14,4,19,1,4,8,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,6,0,0,5,1,0,1,0,0,0,12,6,1,69,25,4,6,9,1,12,88,0,232,19,2,33,1,3,17,22,58,30,1,0,0,0,0,0,13,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,11,32,0,0,0,0,0,0,0
3-<24mo,1/1/2007,345,2167,15592766.53,287,3,0,156,0,0,0,0,8,3,1,1,9,8,2,24,6,1,0,0,2,56,0,1,1,5,14,28,9,2,4,3,2,0,3,125,0,0,56,1,56,10,0,1,0,5,1,4,1,20,50,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,5,73,5,0,4,1,5,349,32,1,38,27,6,4,4,48,0,10,0,7,10,22,3,17,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,12,0,0,12,0,0,0,0,0,0,16,7,1,70,24,3,5,11,2,12,83,0,247,24,2,36,0,4,17,32,49,25,0,1,0,0,1,0,8,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,17,26,0,0,0,0,0,0,0
3-<24mo,4/1/2007,417,2190,15512541.7,263,4,0,187,0,0,0,0,6,6,11,1,13,4,0,19,8,1,1,0,2,44,1,4,3,11,10,39,14,4,7,1,8,1,2,136,0,0,44,1,84,9,0,2,0,18,2,6,3,26,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,14,77,11,0,3,0,3,421,42,3,42,40,17,8,9,56,1,17,2,2,3,17,4,15,5,1,10,0,0,0,1,0,0,0,1,1,0,0,0,0,4,3,11,0,1,8,0,0,0,0,0,0,10,4,0,89,28,4,1,13,1,4,100,0,259,24,2,22,1,2,11,23,59,23,0,1,1,0,1,0,10,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,13,33,0,0,0,0,0,0,0
3-<24mo,7/1/2007,365,2063,15430457.75,221,2,0,133,0,0,0,0,3,2,25,3,17,5,2,29,5,1,0,0,2,53,0,0,3,9,8,21,8,1,3,1,3,4,3,110,0,0,42,0,74,6,0,5,1,18,3,3,6,27,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,61,15,2,0,1,6,366,31,4,36,30,15,4,4,40,1,15,1,3,3,21,9,9,3,4,4,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,9,0,0,4,0,0,0,0,0,0,11,10,0,74,23,4,2,6,2,11,81,0,235,24,2,46,0,5,12,29,56,19,0,0,0,0,0,0,11,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,9,38,0,0,0,0,0,0,0
3-<24mo,10/1/2007,332,2057,15346578.42,278,5,0,164,0,0,0,1,4,3,36,0,9,6,3,16,1,0,2,0,3,56,0,0,7,6,14,21,12,3,8,1,4,0,2,83,1,0,49,0,75,8,0,0,0,12,5,4,4,20,52,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,10,58,7,0,1,0,8,335,16,3,22,19,8,7,1,42,1,9,4,0,11,16,1,15,2,2,2,1,0,0,0,0,0,1,0,1,0,2,0,0,3,3,8,0,0,2,0,0,0,0,0,0,10,9,0,74,21,0,2,7,0,7,71,0,234,25,0,47,0,3,12,13,59,24,1,0,0,0,0,0,13,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,13,39,0,0,0,0,0,0,0
3-<24mo,1/1/2008,287,2044,15260967.47,284,3,0,157,1,0,0,0,7,16,5,1,16,3,3,17,4,0,0,0,4,56,0,4,4,12,7,23,8,5,3,2,4,0,3,109,0,0,66,2,58,11,0,2,1,20,3,9,2,23,59,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,2,0,5,48,7,0,2,0,8,288,23,4,15,21,16,2,2,43,0,9,0,0,9,16,3,11,6,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,12,0,1,12,0,0,0,0,0,0,16,6,0,58,14,3,4,4,3,9,76,0,240,18,3,39,0,7,11,20,35,22,2,0,0,0,0,0,16,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,12,30,0,0,0,0,0,0,0
3-<24mo,4/1/2008,394,2234,15173688.65,288,1,0,167,1,1,0,0,3,16,4,1,20,3,0,18,1,0,0,0,2,58,0,1,1,8,13,34,11,6,3,3,2,0,2,99,1,1,48,2,72,10,0,1,2,11,2,3,8,31,70,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,3,11,73,6,2,3,0,4,399,46,4,31,26,3,9,5,49,1,17,0,1,4,14,7,14,1,3,7,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,4,0,1,5,0,0,0,1,0,0,16,5,1,82,25,3,7,7,2,4,87,1,282,20,5,39,1,4,14,31,55,20,1,0,0,0,0,0,12,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,17,28,0,0,0,0,0,0,0
3-<24mo,7/1/2008,330,1921,15084805.71,219,3,0,144,0,0,0,0,5,0,11,3,15,8,3,18,8,3,0,0,1,50,0,3,3,11,11,21,6,4,6,0,1,1,1,83,1,0,38,0,73,13,0,3,0,11,3,10,5,25,61,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,2,6,2,13,47,8,1,2,0,6,331,37,1,22,37,20,5,5,50,0,18,2,2,4,20,5,8,4,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,9,0,0,7,0,0,0,0,0,0,11,8,2,78,26,1,1,6,0,6,71,1,240,16,2,23,0,5,14,17,58,20,1,0,1,0,0,0,6,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,13,28,0,0,0,0,0,0,0
3-<24mo,10/1/2008,305,1788,14994382.4,180,7,0,124,0,0,0,0,5,3,21,1,15,2,4,14,4,0,0,0,2,56,0,2,4,3,7,16,5,3,2,0,5,0,0,58,0,0,39,2,55,11,0,5,0,8,0,3,5,18,52,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,6,64,9,1,0,1,10,306,20,0,20,22,14,3,3,40,1,15,2,1,11,18,4,12,5,8,7,1,0,0,1,0,0,1,0,1,0,0,0,0,3,3,4,0,1,5,0,0,0,0,0,0,9,6,0,71,16,2,2,10,1,7,62,0,244,14,6,31,0,2,13,21,52,20,1,0,0,0,0,0,6,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,14,37,0,0,0,0,0,0,0
3-<24mo,1/1/2009,252,1770,14902482.46,228,3,0,138,0,0,0,0,2,6,9,5,15,2,2,16,4,2,0,0,2,50,1,1,2,5,10,8,5,6,2,1,4,0,2,86,1,0,43,0,43,6,0,1,0,8,4,2,2,17,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,13,46,5,1,3,0,4,255,22,2,22,24,14,3,9,35,0,12,1,2,8,13,6,14,4,2,8,0,0,0,1,0,0,1,1,2,0,0,0,0,2,4,9,0,0,10,1,0,0,0,0,0,14,10,0,53,16,4,5,11,2,10,64,0,201,18,5,22,0,1,11,24,35,11,2,0,0,0,0,0,8,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,15,34,0,0,0,0,0,0,0
3-<24mo,4/1/2009,394,2047,14809169.66,176,4,0,149,1,0,0,0,4,6,4,2,5,0,5,20,7,3,0,0,0,40,1,3,8,5,8,29,10,7,2,1,0,1,4,94,2,0,38,3,81,9,0,0,0,15,4,5,2,36,60,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,2,10,60,11,1,2,1,9,396,50,5,38,23,17,9,11,33,0,16,1,3,7,13,1,16,3,4,3,1,0,0,0,0,0,0,0,0,1,0,1,0,2,3,9,0,0,14,0,0,0,0,0,0,23,6,1,74,21,5,1,11,4,14,100,0,280,26,2,29,0,6,9,29,72,30,0,0,0,0,0,0,10,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,13,31,0,0,0,0,0,0,0
3-<24mo,7/1/2009,328,1936,14714507.75,165,2,0,141,0,0,0,0,6,4,15,0,9,3,5,16,10,0,0,0,1,67,0,2,2,2,6,21,16,7,4,1,2,1,4,88,1,0,34,1,60,5,0,1,1,6,4,3,4,31,71,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,4,0,11,59,7,0,0,0,4,382,49,0,24,26,15,3,7,39,0,10,1,6,7,23,7,17,1,4,5,0,0,0,2,0,0,1,1,0,0,2,2,0,1,4,10,0,0,7,0,0,0,0,0,0,12,7,2,86,24,2,6,8,3,11,83,0,250,28,1,34,0,2,15,24,58,20,1,1,0,0,1,0,16,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,21,20,0,0,0,0,0,0,0
3-<24mo,10/1/2009,261,1850,14618560.46,222,3,0,121,1,0,0,0,4,4,7,1,12,9,3,20,7,2,0,0,0,58,1,1,3,7,11,19,7,8,5,0,5,0,1,63,0,0,43,0,46,5,0,3,0,13,2,4,5,19,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,53,8,0,1,0,11,280,31,2,26,20,9,4,6,39,0,11,4,3,7,21,0,19,1,1,3,0,0,0,3,0,0,0,0,1,0,1,1,0,2,4,9,0,1,12,0,0,0,0,0,0,11,5,2,50,31,3,1,9,1,6,82,0,216,21,4,43,1,2,16,24,30,18,2,0,0,0,1,0,6,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,22,36,0,0,0,0,0,0,0
3-<24mo,1/1/2010,278,1855,14521391.56,226,3,0,151,0,0,0,0,3,14,3,0,12,5,1,24,3,1,0,0,3,45,0,1,0,2,11,20,9,3,5,2,5,0,3,80,1,1,40,3,39,5,1,5,0,6,2,6,4,31,56,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,2,10,63,3,3,2,0,7,283,19,0,17,20,8,5,6,36,0,8,1,4,4,19,4,21,4,3,7,0,0,0,0,0,0,1,2,1,0,1,0,0,2,2,10,0,1,9,0,0,0,1,0,0,10,1,1,59,18,3,3,9,3,8,86,0,235,21,1,26,0,3,15,23,45,14,2,0,0,0,0,0,4,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,18,21,0,0,0,0,0,0,0
3-<24mo,4/1/2010,344,1890,14423064.8,135,6,0,130,1,0,0,0,8,4,4,0,14,4,5,17,6,0,0,0,2,63,0,1,5,10,10,24,6,5,3,0,1,1,1,69,0,1,36,2,56,9,2,1,1,13,3,7,3,26,55,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,4,0,8,55,7,1,2,1,6,353,45,3,30,24,18,5,4,38,2,18,1,3,5,23,5,13,2,4,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,3,0,1,5,0,0,0,0,0,0,13,5,1,67,17,2,2,11,0,5,82,0,265,19,0,43,0,4,18,26,59,23,2,0,0,0,0,0,5,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,22,27,0,0,0,0,0,0,0
3-<24mo,7/1/2010,271,1747,14323643.92,145,3,0,127,2,0,0,0,5,6,13,0,11,4,2,14,2,0,0,0,2,36,0,3,3,5,8,16,11,7,2,0,5,1,3,81,0,0,39,1,44,5,0,3,0,11,1,9,3,24,45,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,9,39,12,0,3,0,11,274,30,2,20,29,14,3,8,29,1,15,1,5,3,16,2,13,3,4,3,0,0,0,0,0,0,1,0,0,0,1,1,0,2,2,16,0,0,4,0,0,0,0,0,0,9,6,0,66,19,6,2,10,1,4,62,0,225,22,1,37,1,8,15,20,65,22,2,0,0,0,0,0,9,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,13,21,0,0,0,0,0,0,0
3-<24mo,10/1/2010,233,1669,14223192.68,138,2,0,144,0,0,0,0,1,6,40,0,15,6,0,19,3,1,0,0,2,36,0,1,5,2,9,11,11,3,5,2,1,0,2,57,0,0,33,1,50,8,0,0,0,12,2,3,2,28,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,11,58,4,1,5,0,3,233,29,2,24,28,7,4,5,31,0,13,1,0,6,17,4,8,3,2,3,0,0,0,0,0,0,0,0,1,0,2,1,0,1,2,9,0,1,8,1,0,0,1,0,0,10,3,0,60,16,2,2,8,0,0,72,0,222,18,2,33,0,2,7,22,57,24,1,1,0,0,0,0,14,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,17,15,0,0,0,0,0,0,0
3-<24mo,1/1/2011,251,1685,14121774.83,139,3,0,130,1,0,0,0,3,15,10,0,7,2,7,19,2,0,0,0,1,57,0,1,4,3,9,23,7,5,5,0,5,1,1,69,1,0,36,0,30,5,0,2,0,15,0,9,2,22,46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,6,59,7,1,2,1,5,251,24,4,7,24,11,7,3,30,1,7,0,4,0,22,2,15,3,5,6,0,0,0,2,0,0,1,0,0,1,0,0,0,1,4,5,0,0,11,0,0,0,0,0,0,12,1,0,59,21,2,4,4,1,3,70,0,219,19,1,26,0,5,17,23,53,17,0,2,0,0,0,0,4,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,17,15,0,0,0,0,0,0,0
3-<24mo,4/1/2011,364,1764,14019454.12,100,3,0,100,1,0,0,0,1,12,7,3,8,4,1,23,2,0,0,0,0,64,0,3,4,3,6,22,11,3,6,1,3,0,2,62,1,0,34,2,45,2,0,1,0,12,3,8,7,31,57,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,8,63,8,2,3,1,7,370,57,3,26,24,9,3,8,45,0,8,3,4,5,16,5,10,0,5,6,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,11,0,0,4,0,0,0,0,0,0,13,1,1,62,18,5,7,9,0,6,83,0,238,20,2,27,0,5,16,29,76,16,0,0,0,0,0,0,8,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,9,28,0,0,0,0,0,0,0
3-<24mo,7/1/2011,252,1588,13916294.3,90,6,0,111,4,0,0,0,4,1,21,1,7,2,5,12,3,1,0,0,0,48,0,1,3,2,9,5,12,4,1,1,2,0,1,36,0,0,35,1,49,5,0,4,0,7,0,5,4,22,44,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,2,9,63,7,0,1,0,8,255,35,6,18,17,9,7,4,29,0,5,3,1,3,14,4,15,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,0,0,13,1,0,1,0,0,0,7,4,1,59,14,1,3,10,0,4,58,0,256,25,4,42,0,5,5,22,65,16,0,0,0,0,0,0,3,1,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,15,20,0,0,0,0,0,0,0
3-<24mo,10/1/2011,255,1591,13812359.13,101,2,1,106,0,0,0,0,4,2,24,3,4,6,0,6,1,2,0,0,0,52,0,0,5,1,10,21,7,5,6,0,1,1,0,46,0,0,40,3,28,6,1,1,2,13,1,6,2,21,41,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,3,73,11,2,2,0,2,259,14,2,17,22,9,0,3,25,1,10,3,6,4,16,5,14,2,5,4,0,0,0,1,0,0,0,0,1,0,0,1,0,2,1,6,0,3,10,0,0,1,0,0,0,5,2,1,55,11,4,3,6,2,2,62,0,231,25,1,35,0,4,9,22,57,5,0,0,0,0,0,0,10,1,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,14,23,0,0,0,0,0,0,0
3-<24mo,1/1/2012,222,1519,13707712.34,130,1,0,98,2,1,0,0,3,0,9,0,11,5,3,16,3,3,0,0,0,43,0,3,1,4,6,11,2,3,2,0,3,1,1,55,0,0,35,2,23,5,0,0,1,5,0,6,3,19,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,62,9,4,0,0,3,223,20,1,22,25,14,1,4,28,0,8,2,2,3,21,6,14,5,2,7,0,0,0,0,0,0,1,0,1,0,1,1,0,3,4,9,0,1,7,0,0,0,0,0,0,6,1,0,48,13,3,0,5,1,2,72,0,228,16,3,31,0,4,15,14,46,13,1,0,0,0,0,0,11,0,0,0,1,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,13,13,0,0,0,0,0,0,0
3-<24mo,4/1/2012,318,1815,13602417.7,125,5,0,111,2,0,0,0,1,2,2,0,17,4,1,12,1,0,0,0,3,59,0,2,6,0,9,16,9,2,7,2,5,0,1,57,0,0,33,0,42,11,0,0,2,16,2,9,0,44,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,9,50,6,0,3,0,3,321,56,1,23,26,13,4,7,32,1,8,2,5,7,14,2,12,2,3,6,0,0,0,2,0,0,0,1,1,0,2,0,0,6,4,5,0,2,7,0,0,0,0,0,0,5,3,0,71,26,2,1,13,0,3,81,0,274,40,2,41,0,7,20,26,88,19,0,0,0,0,0,0,7,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,15,25,0,0,0,0,0,0,0
3-<24mo,7/1/2012,275,1796,13496538.95,115,5,0,103,3,0,0,0,3,3,11,1,12,8,1,11,2,0,0,0,2,73,0,1,0,2,9,12,8,6,6,5,5,1,3,61,0,0,27,0,35,5,1,1,0,16,1,8,1,22,54,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,8,61,9,0,1,2,5,286,39,2,24,25,10,2,2,32,0,9,2,4,6,17,7,16,2,3,5,0,0,0,0,0,0,0,2,0,0,3,0,0,2,3,11,0,1,4,0,0,1,0,0,0,11,5,1,48,23,2,1,8,1,2,89,0,253,16,3,39,0,6,21,27,76,18,0,0,0,0,0,0,3,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,14,16,0,0,0,0,0,0,0
3-<24mo,10/1/2012,206,1551,13390139.85,104,2,0,119,1,0,0,0,5,0,21,1,8,1,0,9,3,0,0,0,5,64,0,1,3,0,7,10,10,2,6,1,1,0,2,41,0,0,37,4,26,6,1,0,0,12,3,9,0,19,32,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,7,59,12,0,0,0,5,208,27,3,16,25,13,2,7,26,0,8,2,4,2,15,3,9,0,5,4,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,4,0,2,6,1,0,0,0,0,0,6,1,0,60,14,1,3,9,0,0,66,0,212,22,0,38,0,4,20,20,57,16,0,0,0,0,0,0,10,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,15,21,0,0,0,0,0,0,0
3-<24mo,1/1/2013,267,1576,13283284.14,133,3,0,113,0,0,0,0,3,7,5,3,5,5,2,12,1,1,0,0,1,68,0,2,1,0,5,9,6,7,1,2,5,1,3,50,0,0,32,3,19,5,0,0,0,8,0,6,3,20,39,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,5,56,2,0,1,0,3,272,24,0,14,26,7,4,5,29,0,6,0,2,7,20,4,6,1,5,4,0,0,0,1,0,0,1,1,1,0,0,0,0,3,2,3,0,0,11,0,0,0,0,0,0,11,1,0,56,17,1,1,10,0,2,61,0,231,32,2,39,0,5,11,21,44,10,1,0,1,0,0,0,10,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,17,29,0,0,0,0,0,0,0
3-<24mo,4/1/2013,346,1880,13176035.59,119,4,1,103,4,1,0,0,5,5,7,3,15,5,1,18,2,1,0,0,1,44,0,0,1,3,7,10,6,12,1,0,2,1,5,55,1,0,39,0,25,10,2,2,0,9,2,10,8,24,58,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,3,5,63,9,0,2,1,7,358,51,1,16,35,11,7,8,40,0,10,1,4,2,21,1,10,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,13,0,2,6,0,0,0,0,0,0,19,2,3,72,16,1,2,11,2,3,80,0,289,29,4,45,0,8,20,28,81,24,0,0,1,0,0,0,7,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,17,40,0,0,0,0,0,0,0
