age_group,date,J12_J18,NoPCV,pop,A00_A09,A15_A19,A20_A28,A30_49,A50_A64,A65_A69,A70_A74,A75_A79,A80_A89,A90_A99,B00_B09,B15_B19,B20_B24,B25_B34,B35_B49,B50_B64,B65_B83,B85_B89,B90_B94,B95_B98,B99_B99,C00_C97,D00_D09,D10_D36,D37_D48,D50_D53,D55_D59,D60_D64,D65_D69,D70_D77,D80_D89,E00_E07,E10_E14,E15_E16,E20_E35,E40_E46,E50_E64,E65_E68,E70_E90,F00_99,G00_G09,G10_G14,G20_G26,G30_G32,G35_G37,G40_G47,G50_G59,G60_G64,G70_G73,G80_G83,G90_G99,H00_H06,H10_H13,H15_H22,H25_H28,H30_H36,H40_H42,H43_H45,H46_H48,H49_H52,H53_H54,H55_H59,H60_H62,H65_H75,H80_H83,H90_H95,I00_I02,I05_I09,I10_I15,I20_I25,I26_I28,I30_I52,I60_69,I70_I79,I80_I89,I95_I99,J00_J06,J09_J18,J20_J22,J30_J39,J40_J47,J60_J70,J80_J84,J85_J86,J90_J94,J95_J99,K00_K14,K20_K31,K35_K38,K40_K46,K50_K52,K55_K63,K65_K67,K70_K77,K80_K87,K90_K93,L00_L08,L10_L14,L20_L30,L40_L45,L50_L54,L55_L59,L60_L75,L80_L99,M00_M25,M30_M36,M40_M54,M60_M79,M80_M94,M95_M99,N00_N08,N10_N16,N17_N19,N20_N23,N25_N29,N30_N39,N40_N51,N60_N64,N70_N77,N80_N98,N99_N99,O00_99,P00_P04,P05_P08,P10_P15,P20_P29,P35_P39,P50_P61,P70_P74,P75_P78,P80_P83,P90_P96,Q00_Q07,Q10_Q18,Q20_Q28,Q30_Q34,Q35_Q37,Q38_Q45,Q50_Q56,Q60_Q64,Q65_Q79,Q80_Q89,Q90_Q99,R00_R09,R10_R19,R20_R23,R25_R29,R30_R39,R40_R46,R47_R49,R50_R69,R70_R79,R80_R82,R83_R89,R90_R94,R95_R99,S00_S09,S10_S19,S20_S29,S30_S39,S40_S49,S50_S59,S60_S69,S70_S79,S80_S89,S90_S99,T00_T07,T08_T14,T15_T19,T20_T32,T33_T35,T36_T50,T51_T65,T66_T78,T79_T79,T80_T88,T90_T98,V01_X59,X60_X84,X85_Y09,Y10_Y99,Z00_Z13,Z20_Z29,Z30_Z39,Z40_Z54,Z55_Z65,Z70_Z76,Z80_Z99
3-<12mo_low,10/1/2005,57,299,1000329.955,82,0,0,41,0,0,0,0,1,0,1,1,2,0,0,4,1,0,0,0,1,1,0,0,1,5,0,6,0,0,0,0,0,0,0,39,0,0,2,0,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,1,58,5,0,3,2,1,0,0,16,1,1,0,1,4,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0,0,2,4,0,18,1,0,1,0,0,0,4,0,8,0,0,0,0,0,0,1,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0
3-<12mo_low,1/1/2006,75,354,994841.4412,114,1,0,35,0,0,0,0,1,0,3,0,0,0,0,3,1,0,0,0,2,3,0,0,0,0,2,8,0,0,0,0,0,0,2,37,1,0,15,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,76,1,0,2,0,1,1,0,8,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,4,1,0,1,0,0,0,8,0,19,1,0,4,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0
3-<12mo_low,4/1/2006,73,404,989178.9006,133,0,0,29,0,0,0,0,0,0,0,0,0,1,1,5,1,1,0,0,0,4,1,0,0,2,2,9,0,0,1,0,1,0,0,39,1,0,9,0,5,2,0,0,0,3,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,7,0,0,0,0,0,76,4,0,3,1,1,2,2,11,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,10,2,0,5,3,0,4,5,0,21,1,0,5,0,2,0,4,2,5,0,0,0,0,0,0,1,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,3,0,0,0,0,0,0,0
3-<12mo_low,7/1/2006,81,357,983350.3527,122,0,0,26,0,0,0,0,2,0,1,0,0,1,0,4,1,0,0,0,0,1,0,0,0,2,0,6,0,2,0,0,0,0,0,36,1,0,5,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,1,82,6,0,5,2,0,1,2,11,0,1,0,0,0,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,14,5,0,3,0,1,3,6,0,19,3,0,3,0,0,0,0,2,6,0,0,0,0,0,0,3,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0
3-<12mo_low,10/1/2006,68,309,977363.8168,100,0,0,22,0,0,0,0,1,0,2,1,0,0,0,4,1,0,0,0,0,2,0,0,0,2,0,5,0,0,1,0,0,0,0,33,1,0,8,0,7,1,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,2,69,3,0,6,5,0,0,0,6,0,2,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,6,4,0,1,2,1,1,4,0,16,0,0,2,0,1,0,0,1,7,1,0,0,0,0,0,3,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,3,0,0,0,0,0,0,0
3-<12mo_low,1/1/2007,66,342,971227.312,95,0,0,17,0,0,0,0,1,1,0,0,0,1,0,6,1,0,0,0,1,6,0,0,0,3,1,3,1,0,0,0,0,0,0,34,0,0,15,0,10,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,0,0,1,1,66,4,0,2,0,1,0,1,12,0,1,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,0,11,3,2,0,3,1,1,6,0,26,1,0,4,0,0,0,0,2,4,0,1,0,0,0,0,5,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,4,0,0,0,0,0,0,0
3-<12mo_low,4/1/2007,86,342,964948.8577,86,0,0,38,0,0,0,0,1,0,0,1,3,1,0,5,0,0,0,0,0,3,0,1,0,3,0,12,2,0,0,0,1,0,0,38,0,0,6,0,3,2,0,0,0,3,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,88,5,1,4,6,1,1,0,16,0,1,1,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,7,5,0,1,2,0,2,8,0,35,2,0,3,0,0,0,0,7,3,0,0,0,0,0,0,4,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0
3-<12mo_low,7/1/2007,57,275,958536.4731,58,0,0,24,0,0,0,0,0,0,2,0,1,0,0,5,2,1,0,0,0,3,0,0,1,5,1,8,1,0,0,0,0,0,0,31,0,0,13,0,6,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,57,5,0,3,2,2,1,0,5,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,8,3,3,1,1,0,4,9,0,15,1,1,5,0,0,1,0,2,1,0,0,0,0,0,0,3,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,2,0,0,0,0,0,0,0
3-<12mo_low,10/1/2007,43,285,951998.1775,71,0,0,20,0,0,0,0,0,0,2,0,1,1,0,6,0,0,0,0,1,4,0,0,1,3,1,7,2,0,0,0,0,0,0,20,1,0,12,0,4,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,1,43,1,0,1,1,1,0,0,4,1,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,10,2,0,1,2,0,1,8,0,19,2,0,6,0,0,0,0,5,6,1,0,0,0,0,0,4,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,4,0,0,0,0,0,0,0
3-<12mo_low,1/1/2008,56,342,945341.9902,104,0,0,23,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,4,0,7,0,0,0,0,0,0,0,36,0,0,15,0,2,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,57,2,0,2,2,1,0,0,17,0,2,0,0,2,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,2,1,0,7,3,0,1,2,1,1,9,0,26,2,0,3,0,1,1,1,1,4,0,0,0,0,0,0,5,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,4,0,0,0,0,0,0,0
3-<12mo_low,4/1/2008,59,319,938575.9303,100,0,0,33,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,4,0,0,0,4,0,9,0,0,1,0,0,0,0,24,0,0,12,0,4,1,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,1,0,0,0,60,2,0,4,3,1,1,0,10,1,1,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,10,3,0,4,0,0,0,3,0,26,0,1,6,0,2,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0
3-<12mo_low,7/1/2008,59,244,931708.0172,50,0,0,23,0,0,0,0,0,0,1,1,2,3,0,3,1,0,0,0,0,2,0,0,1,3,2,3,1,0,0,0,0,0,0,21,0,0,12,0,3,4,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,7,1,0,0,0,0,59,4,0,5,2,0,0,0,10,0,1,0,0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,3,0,0,1,0,2,8,0,22,1,0,5,0,0,2,2,3,5,0,0,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,0,0
3-<12mo_low,10/1/2008,47,217,924746.2702,52,1,0,16,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,15,0,0,7,0,7,2,0,0,0,1,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,1,0,0,0,0,48,3,0,1,1,0,0,0,11,0,0,0,0,3,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,7,4,0,1,2,1,1,3,0,15,1,2,6,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0
3-<12mo_low,1/1/2009,45,261,917698.7084,65,0,0,20,0,0,0,0,1,2,0,1,1,0,0,6,0,0,0,0,0,3,0,0,0,2,1,1,0,0,0,0,0,0,0,24,1,0,6,0,7,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,45,2,0,3,3,1,2,2,8,0,2,0,0,1,6,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,4,0,11,1,1,2,1,0,1,9,0,13,3,1,1,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0
3-<12mo_low,4/1/2009,51,324,910573.3511,69,0,0,26,0,0,0,0,1,0,0,1,0,0,0,3,1,2,0,0,0,2,0,0,2,1,0,8,4,1,0,0,0,0,1,28,0,0,10,0,6,0,0,0,0,3,1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,1,1,51,2,1,3,4,1,0,1,4,0,6,0,0,1,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,5,2,0,9,5,0,0,0,1,2,14,0,30,0,0,5,0,0,1,4,9,4,0,0,0,0,0,0,1,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0
3-<12mo_low,7/1/2009,50,260,903378.2177,51,1,0,29,0,0,0,0,1,2,0,0,0,1,1,2,3,0,0,0,0,3,0,0,0,0,0,5,2,1,1,1,0,0,0,20,1,0,6,0,5,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,8,0,0,0,0,0,53,2,0,5,3,0,0,2,9,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,3,2,2,9,4,0,5,1,0,2,5,0,18,1,0,0,0,0,0,0,6,3,0,1,0,0,0,0,4,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,1,0,0,0,0,0,0,0
3-<12mo_low,10/1/2009,49,226,896121.3273,49,0,0,14,0,0,0,0,1,0,1,0,2,1,0,4,0,0,0,0,0,1,0,0,0,2,0,7,2,1,0,0,1,0,0,17,0,0,10,0,3,0,0,0,0,1,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,2,52,5,0,5,1,0,0,2,10,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,7,3,0,0,0,0,3,5,0,17,1,1,6,0,0,1,1,2,3,1,0,0,0,1,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,1,0,0,0,0,0,0,0
3-<12mo_low,1/1/2010,47,225,888810.6992,55,1,0,29,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,2,0,0,0,0,1,2,4,4,0,0,0,0,0,0,19,0,0,5,0,3,1,0,0,0,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,48,1,0,1,1,1,0,3,7,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,6,1,1,1,1,0,3,10,0,23,1,0,4,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
3-<12mo_low,4/1/2010,51,224,881454.3527,36,0,0,20,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,1,0,0,0,1,2,4,0,0,1,0,0,0,1,26,0,0,7,0,3,0,0,0,0,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,52,3,1,4,1,1,0,1,7,1,0,0,0,1,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,7,2,1,1,2,0,0,9,0,22,2,0,3,0,0,0,1,3,5,0,0,0,0,0,0,2,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,2,0,0,0,0,0,0,0
3-<12mo_low,7/1/2010,30,186,874060.307,34,0,0,13,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,3,0,0,0,1,0,4,4,0,0,0,0,0,0,21,0,0,2,0,5,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5,2,0,0,0,1,32,2,0,2,2,1,0,3,4,0,0,0,1,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,4,0,17,2,0,3,0,1,0,0,4,6,0,0,0,0,0,0,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0,0,0
3-<12mo_low,10/1/2010,39,180,866636.5814,34,0,0,15,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,1,2,0,0,0,1,0,6,1,0,0,1,0,0,0,13,0,0,5,0,2,1,0,0,0,3,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,1,39,1,1,2,7,1,0,0,5,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,8,2,0,0,0,0,0,7,0,9,1,0,3,0,0,1,0,2,5,0,0,0,0,0,0,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0
3-<12mo_low,1/1/2011,37,227,859191.1952,42,0,0,22,0,0,0,0,1,1,3,0,0,0,0,6,0,0,0,0,0,4,0,0,1,2,0,6,0,0,1,0,0,0,0,22,0,0,8,0,5,0,0,0,0,2,0,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,37,3,0,1,3,0,1,0,6,0,0,0,1,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,4,3,0,1,0,0,0,5,0,19,4,0,2,0,0,2,2,7,0,0,2,0,0,0,0,2,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0
3-<12mo_low,4/1/2011,46,204,851732.1676,20,0,0,7,1,0,0,0,0,2,2,0,2,1,1,4,0,0,0,0,0,4,0,0,1,0,0,6,1,0,0,1,1,0,1,18,0,0,6,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,0,1,48,4,0,1,4,1,1,0,6,0,2,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,3,2,2,0,0,0,4,0,27,3,0,3,0,1,3,3,5,4,0,0,0,0,0,0,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0,0,0,0,0,0,0
3-<12mo_low,7/1/2011,31,162,844267.5179,20,0,0,15,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,5,0,0,5,0,2,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,31,3,1,1,1,0,1,0,5,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,2,0,7,0,0,1,1,0,0,4,0,20,1,0,4,0,0,0,1,5,3,0,0,0,0,0,0,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0
3-<12mo_low,10/1/2011,45,179,836805.2653,24,0,0,10,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,9,0,0,1,0,0,0,0,13,0,0,8,0,0,1,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,2,1,0,0,0,46,1,0,1,2,0,0,0,4,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,0,1,0,9,0,15,2,0,2,0,0,0,1,4,2,0,0,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,2,0,0,0,0,0,0,0
3-<12mo_low,1/1/2012,45,204,829353.4291,43,0,0,12,0,0,0,0,0,0,0,0,1,1,0,4,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,18,0,0,3,0,2,0,0,0,0,2,0,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,45,1,0,0,2,0,0,0,4,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,7,3,1,0,0,1,1,6,0,24,2,0,3,0,1,2,0,3,3,1,0,0,0,0,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,2,0,0,0,0,0,0,0
3-<12mo_low,4/1/2012,60,231,821920.0286,36,0,0,14,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,6,0,0,2,0,1,7,0,0,0,0,0,0,0,21,0,0,5,0,5,2,0,0,1,2,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,2,60,1,0,2,1,1,0,2,6,1,0,0,1,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,2,0,0,1,0,26,1,1,5,0,0,0,2,5,5,0,0,0,0,0,0,2,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,3,0,0,0,0,0,0,0
3-<12mo_low,7/1/2012,38,214,814513.083,23,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,5,1,0,0,1,1,0,0,17,0,0,2,0,2,0,1,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,38,6,0,0,2,1,0,1,8,0,0,0,0,3,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,2,2,0,8,6,0,1,1,0,0,12,0,29,2,1,6,0,1,2,3,3,6,0,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
3-<12mo_low,10/1/2012,22,184,807140.6115,34,0,0,21,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,2,0,0,0,0,1,3,1,0,0,0,0,0,1,9,0,0,6,0,6,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,2,22,4,2,1,1,0,0,2,8,0,2,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,1,0,2,2,0,0,3,0,24,1,0,3,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
3-<12mo_low,1/1/2013,42,180,799810.6335,31,0,0,12,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,6,1,2,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,42,3,0,0,3,0,0,0,4,0,0,0,0,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,4,0,25,2,0,2,0,2,0,0,3,3,0,0,1,0,0,0,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0
3-<12mo_low,4/1/2013,48,216,792531.1682,35,1,0,7,1,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,18,0,0,6,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,0,0,2,48,0,0,3,5,1,1,1,6,0,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,2,0,0,1,1,0,3,0,25,2,1,6,0,2,0,3,6,6,0,0,0,0,0,0,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,3,0,0,0,0,0,0,0
